CustomerID,Date,Items
1295,2015-01-28,"['sausage', 'bottled water']"
1307,2014-08-29,"['whole milk', 'sugar']"
2055,2014-11-07,"['domestic eggs', 'brown bread']"
1946,2014-04-29,"['cooking chocolate', 'shopping bags']"
4322,2014-04-03,"['bottled water', 'misc. beverages']"
1127,2014-02-06,"['soda', 'roll products ']"
1820,2014-01-11,"['citrus fruit', 'butter milk']"
2129,2015-03-18,"['whole milk', 'fruit/vegetable juice', 'pip fruit']"
4567,2015-09-10,"['rolls/buns', 'tropical fruit']"
2716,2014-03-05,"['dental care', 'dessert']"
2568,2015-09-22,"['flour', 'other vegetables', 'pip fruit']"
4289,2014-09-05,"['pickled vegetables', 'onions']"
1399,2014-12-10,"['canned vegetables', 'frozen meals']"
1590,2014-06-01,"['newspapers', 'citrus fruit']"
1089,2014-12-05,"['yogurt', 'sauces']"
4223,2015-10-03,"['soda', 'meat']"
4774,2015-07-16,"['red/blush wine', 'pip fruit']"
1522,2014-12-24,"['yogurt', 'dish cleaner', 'margarine', 'frozen meals']"
3781,2014-07-06,"['margarine', 'tropical fruit']"
4557,2014-01-11,"['soda', 'tropical fruit']"
3583,2015-09-23,"['whole milk', 'sausage']"
4235,2014-03-21,"['curd', 'brown bread']"
2996,2014-08-30,"['whipped/sour cream', 'house keeping products']"
3346,2014-08-11,"['beef', 'napkins']"
4769,2014-08-20,"['napkins', 'whipped/sour cream']"
1584,2015-01-26,"['soda', 'dessert', 'rolls/buns', 'curd']"
2716,2015-09-23,"['yogurt', 'ice cream']"
2887,2015-01-17,"['whole milk', 'tropical fruit']"
2738,2015-07-25,"['rolls/buns', 'other vegetables']"
2691,2015-11-04,"['other vegetables', 'bags']"
3501,2015-07-27,"['UHT-milk', 'rolls/buns']"
4950,2014-04-20,"['cream', 'shopping bags']"
3373,2014-05-09,"['bottled water', 'brown bread']"
4322,2015-11-14,"['domestic eggs', 'yogurt', 'canned beer']"
1685,2014-10-18,"['whole milk', 'waffles']"
1289,2014-05-09,"['napkins', 'rolls/buns']"
2652,2015-08-01,"['yogurt', 'kitchen towels', 'pastry']"
1464,2015-03-07,"['soda', 'sausage', 'pastry']"
3755,2015-04-14,"['root vegetables', 'hygiene articles']"
2086,2015-03-09,"['root vegetables', 'chicken', 'frankfurter', 'salt', 'misc. beverages', 'other vegetables', 'pastry', 'bottled beer', 'meat']"
2349,2014-05-28,"['whole milk', 'yogurt']"
1402,2014-10-14,"['rolls/buns', 'sliced cheese', 'brown bread']"
3201,2014-09-20,"['newspapers', 'cream cheese ']"
1101,2014-12-25,"['sparkling wine', 'brown bread']"
3322,2015-10-11,"['whole milk', 'sausage', 'yogurt']"
4825,2015-11-15,"['UHT-milk', 'butter milk']"
3416,2014-07-13,"['frozen vegetables', 'chicken']"
4941,2014-09-09,"['coffee', 'soda']"
1849,2015-06-25,"['soda', 'pork']"
4592,2015-08-07,"['domestic eggs', 'hamburger meat']"
3291,2015-08-02,"['semi-finished bread', 'tropical fruit']"
1139,2014-01-15,"['soft cheese', 'tropical fruit']"
4598,2014-12-14,"['beverages', 'curd']"
2828,2014-02-01,"['meat', 'curd']"
4566,2015-07-27,"['pastry', 'frankfurter']"
3769,2014-01-28,"['root vegetables', 'fruit/vegetable juice']"
3587,2015-06-08,"['canned beer', 'sausage', 'hair spray']"
4210,2014-03-17,"['tropical fruit', 'shopping bags']"
1146,2015-09-12,"['margarine', 'pork']"
2138,2014-02-18,"['long life bakery product', 'pip fruit']"
2479,2014-03-09,"['brown bread', 'canned beer']"
4387,2015-07-26,"['brown bread', 'canned beer']"
4674,2014-05-15,"['dishes', 'salty snack']"
4484,2014-06-06,"['canned fish', 'whipped/sour cream']"
4616,2014-01-31,"['Instant food products', 'pastry']"
1208,2014-08-03,"['soft cheese', 'bottled water']"
3165,2015-06-15,"['whole milk', 'other vegetables', 'butter milk', 'sausage', 'packaged fruit/vegetables']"
1549,2014-07-17,"['bottled water', 'liver loaf']"
1696,2014-06-17,"['cream cheese ', 'yogurt']"
2629,2015-04-26,"['curd cheese', 'whole milk', 'hard cheese', 'long life bakery product']"
1791,2014-08-05,"['cream cheese ', 'pork']"
2993,2014-08-16,"['misc. beverages', 'chewing gum']"
2401,2014-05-11,"['yogurt', 'other vegetables']"
3960,2015-03-25,"['root vegetables', 'tropical fruit']"
2146,2015-06-20,"['berries', 'newspapers']"
2578,2015-01-25,"['bottled beer', 'tropical fruit', 'bottled water']"
4416,2014-09-03,"['butter', 'candy', 'margarine']"
1026,2014-08-23,"['yogurt', 'citrus fruit']"
3893,2014-01-08,"['canned beer', 'salty snack']"
3659,2014-11-12,"['pork', 'canned beer']"
2832,2014-08-04,"['newspapers', 'curd']"
2440,2014-11-10,"['domestic eggs', 'long life bakery product', 'onions', 'pastry']"
2277,2014-07-24,"['red/blush wine', 'curd']"
3076,2014-02-22,"['soda', 'specialty chocolate']"
2310,2014-04-22,"['whole milk', 'yogurt']"
3487,2014-09-07,"['rolls/buns', 'domestic eggs']"
1164,2015-03-30,"['root vegetables', 'whole milk', 'canned vegetables']"
4717,2015-05-03,"['whole milk', 'tropical fruit', 'pip fruit']"
4572,2015-08-19,"['whole milk', 'fruit/vegetable juice', 'beverages', 'butter milk']"
2660,2014-09-11,"['specialty chocolate', 'tropical fruit']"
2955,2015-06-05,"['soda', 'white bread', 'canned beer']"
4999,2014-05-19,"['detergent', 'other vegetables']"
1659,2015-03-25,"['other vegetables', 'specialty bar', 'chewing gum']"
3286,2014-08-18,"['herbs', 'artif. sweetener']"
1286,2015-08-12,"['soda', 'whole milk']"
4113,2014-03-14,"['root vegetables', 'coffee']"
1427,2015-11-26,"['soda', 'rolls/buns', 'other vegetables', 'pip fruit']"
2345,2015-12-17,"['bottled beer', 'whole milk']"
1410,2014-06-26,"['soda', 'specialty chocolate', 'pet care']"
2762,2014-10-27,"['red/blush wine', 'pastry']"
3809,2014-11-11,"['fruit/vegetable juice', 'detergent']"
4677,2015-10-15,"['rolls/buns', 'salt', 'frankfurter']"
4189,2015-04-07,"['soda', 'snack products', 'rolls/buns', 'long life bakery product']"
1580,2015-12-05,"['whole milk', 'other vegetables']"
2555,2015-12-05,"['tropical fruit', 'frozen fish']"
4555,2015-11-07,"['whole milk', 'yogurt', 'citrus fruit', 'canned beer']"
2876,2014-12-20,"['whole milk', 'shopping bags']"
4932,2014-05-14,"['soda', 'brown bread', 'pip fruit']"
2475,2014-09-29,"['rolls/buns', 'canned beer']"
3816,2015-12-18,"['fruit/vegetable juice', 'canned beer']"
1169,2014-05-29,"['newspapers', 'whipped/sour cream', 'finished products']"
3189,2014-07-01,"['dish cleaner', 'fruit/vegetable juice']"
3235,2015-11-14,"['long life bakery product', 'pork']"
3753,2014-12-28,"['bottled beer', 'rolls/buns', 'herbs', 'UHT-milk']"
4904,2014-12-06,"['frozen vegetables', 'packaged fruit/vegetables']"
1913,2014-02-25,"['semi-finished bread', 'cat food']"
1440,2014-07-14,"['chocolate', 'whole milk']"
4981,2015-01-10,"['soda', 'brown bread', 'frankfurter', 'whole milk', 'frozen vegetables', 'margarine']"
3803,2014-06-17,"['butter', 'rolls/buns', 'skin care']"
1444,2014-04-30,"['yogurt', 'pip fruit']"
1480,2014-05-25,"['beef', 'grapes']"
3333,2015-02-22,"['rolls/buns', 'beverages']"
1561,2015-07-25,"['whole milk', 'domestic eggs', 'long life bakery product']"
1572,2015-07-14,"['specialty chocolate', 'whipped/sour cream']"
4207,2015-07-08,"['rolls/buns', 'pet care']"
3137,2014-10-18,"['coffee', 'beverages']"
2664,2014-01-08,"['pickled vegetables', 'citrus fruit']"
3872,2015-08-07,"['pork', 'brown bread']"
3566,2015-12-14,"['sausage', 'pork']"
4019,2014-10-31,"['root vegetables', 'rum']"
2381,2015-05-17,"['coffee', 'white wine', 'sausage', 'salt']"
4272,2015-03-22,['whole milk']
1184,2014-06-24,"['whole milk', 'beef', 'newspapers']"
1696,2015-03-01,"['newspapers', 'whole milk', 'chewing gum']"
2171,2015-09-03,"['long life bakery product', 'whole milk', 'hamburger meat', 'soft cheese', 'bottled beer', 'margarine']"
4326,2015-11-06,"['liquor', 'shopping bags', 'packaged fruit/vegetables']"
2069,2015-07-02,"['chicken', 'fruit/vegetable juice']"
4790,2015-05-16,"['root vegetables', 'dessert', 'rolls/buns', 'other vegetables', 'pip fruit', 'bottled beer', 'shopping bags']"
2613,2015-02-03,"['soda', 'yogurt']"
2366,2015-01-18,"['pip fruit', 'whole milk', 'candy', 'frankfurter']"
1050,2014-02-15,"['waffles', 'beverages']"
4800,2014-03-14,"['soda', 'detergent']"
1605,2015-06-18,"['yogurt', 'citrus fruit']"
1967,2015-01-20,"['brown bread', 'whole milk', 'waffles', 'other vegetables', 'hard cheese']"
4756,2014-12-10,"['coffee', 'tropical fruit', 'red/blush wine']"
4663,2014-02-24,"['fruit/vegetable juice', 'flower (seeds)']"
2017,2015-02-14,"['chocolate', 'pip fruit']"
2904,2015-09-17,"['root vegetables', 'flour']"
3837,2015-05-12,"['ham', 'other vegetables']"
2732,2015-04-02,"['sausage', 'other vegetables']"
1609,2014-12-21,"['other vegetables', 'sugar']"
1824,2014-11-28,"['soda', 'newspapers']"
1083,2014-11-15,"['whole milk', 'hamburger meat']"
1309,2014-08-10,"['whipped/sour cream', 'curd']"
3253,2015-06-20,"['sweet spreads', 'frozen fish']"
4799,2014-04-17,"['sweet spreads', 'rolls/buns']"
3924,2015-02-07,"['root vegetables', 'pork', 'bottled water', 'whole milk', 'oil', 'cookware', 'canned beer']"
1661,2015-06-01,"['root vegetables', 'sliced cheese', 'pip fruit', 'packaged fruit/vegetables']"
4437,2015-11-29,"['domestic eggs', 'frozen fish']"
4320,2015-01-13,"['butter', 'popcorn', 'other vegetables']"
1364,2014-01-07,"['frozen dessert', 'citrus fruit']"
1440,2015-12-06,"['sausage', 'tropical fruit']"
2131,2014-07-11,"['yogurt', 'other vegetables']"
4129,2014-04-02,"['waffles', 'napkins']"
4445,2015-04-15,"['flour', 'canned beer']"
3818,2015-08-08,"['margarine', 'meat', 'cat food', 'sugar']"
2086,2014-06-18,"['sparkling wine', 'liquor', 'detergent']"
1356,2015-09-08,"['soda', 'hard cheese']"
2345,2014-11-11,"['frozen vegetables', 'flour']"
2628,2014-12-02,"['berries', 'candy']"
2713,2014-05-21,"['frozen meals', 'canned beer']"
4733,2014-08-21,"['curd cheese', 'beef']"
4094,2015-03-30,"['soda', 'turkey', 'rolls/buns']"
2879,2015-12-28,"['whole milk', 'spread cheese']"
2087,2015-02-22,"['other vegetables', 'citrus fruit']"
1416,2015-03-04,"['sausage', 'yogurt', 'pastry']"
3328,2015-04-15,"['rice', 'napkins', 'ham']"
1428,2014-08-23,"['soda', 'margarine', 'UHT-milk']"
3393,2015-11-07,"['whole milk', 'white bread', 'newspapers', 'pastry']"
2502,2015-04-15,"['soda', 'sugar', 'salt', 'curd', 'margarine', 'sauces']"
3523,2015-11-09,"['root vegetables', 'other vegetables']"
3907,2015-06-24,"['whipped/sour cream', 'ham']"
4264,2014-07-20,"['soft cheese', 'spices']"
3072,2015-02-28,"['specialty bar', 'bottled water', 'spread cheese', 'other vegetables', 'yogurt']"
1500,2014-06-20,"['chocolate', 'soups', 'hygiene articles']"
2511,2014-10-04,"['soda', 'cocoa drinks', 'bottled water', 'artif. sweetener']"
2946,2014-09-29,"['canned vegetables', 'white bread']"
3236,2015-04-09,"['rolls/buns', 'finished products']"
2434,2014-12-09,"['detergent', 'pet care']"
1373,2015-05-10,"['brown bread', 'cake bar', 'frozen vegetables', 'curd', 'butter milk', 'sausage', 'yogurt', 'canned beer']"
2108,2014-09-18,"['whipped/sour cream', 'beverages']"
4235,2014-10-18,"['chocolate', 'rolls/buns', 'oil']"
3039,2015-09-02,"['candles', 'whole milk', 'domestic eggs', 'dessert']"
4531,2014-05-12,"['soda', 'beverages', 'cat food']"
2298,2015-10-06,"['newspapers', 'beef', 'misc. beverages']"
2269,2014-05-26,"['sliced cheese', 'bottled water']"
2682,2014-02-20,['other vegetables']
4831,2015-04-06,"['whole milk', 'misc. beverages', 'other vegetables', 'sausage', 'yogurt']"
1885,2015-05-27,"['waffles', 'butter milk']"
2076,2015-12-04,"['margarine', 'frankfurter']"
2799,2015-05-25,"['sausage', 'yogurt']"
1340,2015-01-23,['whole milk']
3266,2014-07-16,"['bottled beer', 'soda']"
4150,2014-03-24,"['bottled beer', 'baking powder', 'tropical fruit', 'red/blush wine']"
3827,2015-09-30,"['tropical fruit', 'hamburger meat', 'pickled vegetables', 'sausage', 'margarine']"
4938,2015-11-24,"['tropical fruit', 'frozen vegetables', 'other vegetables', 'sausage', 'shopping bags']"
3706,2014-11-17,"['pastry', 'frozen potato products']"
1615,2015-12-03,"['herbs', 'whipped/sour cream', 'pastry', 'canned fish', 'yogurt']"
1283,2014-05-22,"['pork', 'bottled water']"
4996,2015-02-20,"['tropical fruit', 'salty snack']"
2952,2015-11-25,"['whole milk', 'rolls/buns', 'shopping bags', 'frankfurter']"
2781,2015-04-10,"['bottled beer', 'cream cheese ', 'chocolate']"
4804,2015-11-19,"['whole milk', 'domestic eggs', 'pork']"
3159,2015-01-31,"['whole milk', 'white bread']"
4338,2014-04-21,"['rice', 'dessert']"
1913,2014-06-11,"['chicken', 'male cosmetics']"
1087,2014-12-16,"['soda', 'jam', 'flower (seeds)']"
1173,2015-02-07,"['bottled beer', 'fruit/vegetable juice', 'rolls/buns']"
2651,2014-01-08,"['dishes', 'shopping bags']"
4269,2014-12-30,"['curd cheese', 'finished products']"
3505,2014-07-31,"['soda', 'candy', 'cream cheese ', 'brown bread']"
4765,2014-01-08,"['beef', 'spread cheese', 'misc. beverages']"
4316,2014-10-05,"['beef', 'soft cheese']"
3584,2014-05-29,"['whipped/sour cream', 'soft cheese']"
4826,2015-06-15,"['rolls/buns', 'other vegetables', 'red/blush wine']"
4119,2015-05-09,"['whole milk', 'onions']"
1803,2014-09-24,"['soda', 'soft cheese']"
3268,2015-04-18,"['margarine', 'dessert']"
1708,2015-09-18,"['berries', 'long life bakery product', 'whole milk', 'turkey', 'spread cheese', 'cat food', 'canned beer']"
3314,2014-08-13,"['ice cream', 'long life bakery product']"
2042,2015-11-19,"['meat', 'pork']"
4832,2014-02-18,"['turkey', 'white bread']"
4105,2015-05-29,"['root vegetables', 'tropical fruit']"
2279,2014-01-03,"['soda', 'pot plants', 'long life bakery product', 'curd']"
4683,2014-06-30,"['flour', 'oil']"
3864,2015-08-26,"['bottled water', 'sugar']"
2794,2015-07-18,"['whole milk', 'ham']"
3863,2015-06-13,"['brown bread', 'pet care']"
3065,2014-02-23,['yogurt']
4015,2014-12-18,"['yogurt', 'hamburger meat']"
3327,2015-04-30,"['soda', 'brown bread']"
4137,2014-08-17,"['shopping bags', 'onions', 'pastry']"
2625,2015-02-18,"['whole milk', 'chicken', 'newspapers']"
1500,2015-03-21,"['whole milk', 'pork']"
4641,2014-09-05,"['waffles', 'cereals']"
1429,2015-02-07,"['whole milk', 'pip fruit']"
1989,2015-09-09,"['soda', 'mustard']"
3150,2014-03-31,"['brown bread', 'pastry']"
4464,2014-07-27,"['rolls/buns', 'beverages', 'chewing gum']"
2261,2014-07-25,"['citrus fruit', 'brown bread']"
4989,2015-06-03,"['root vegetables', 'long life bakery product', 'rolls/buns', 'ice cream', 'pip fruit']"
1893,2015-01-18,"['root vegetables', 'beef']"
2394,2015-06-21,"['newspapers', 'canned beer']"
1619,2015-10-29,"['root vegetables', 'whole milk']"
4748,2015-12-15,['soda']
2653,2015-04-17,"['chocolate', 'candy', 'brown bread']"
2142,2014-05-23,"['bottled water', 'seasonal products']"
2279,2014-11-25,"['coffee', 'bottled water']"
2761,2015-03-02,"['chocolate', 'whipped/sour cream', 'brown bread']"
3701,2015-01-22,"['specialty chocolate', 'tropical fruit', 'white bread', 'other vegetables', 'pot plants', 'shopping bags']"
2264,2014-10-17,"['coffee', 'rolls/buns', 'other vegetables']"
1234,2014-03-16,"['root vegetables', 'margarine', 'bottled water']"
4972,2014-12-13,"['candy', 'tropical fruit', 'salt']"
2492,2014-03-14,"['soft cheese', 'shopping bags', 'butter milk']"
2484,2015-08-12,"['newspapers', 'tropical fruit']"
1232,2014-08-08,"['pasta', 'canned beer']"
2466,2015-08-28,"['whole milk', 'sausage']"
3882,2014-07-18,"['beef', 'pastry']"
3290,2015-05-29,"['soda', 'sausage']"
3560,2014-05-27,"['detergent', 'light bulbs']"
2234,2015-12-24,"['liquor (appetizer)', 'red/blush wine', 'frankfurter']"
2588,2015-12-28,"['coffee', 'yogurt', 'citrus fruit']"
1389,2014-11-13,"['root vegetables', 'pickled vegetables']"
2553,2014-08-16,"['flower soil/fertilizer', 'canned beer']"
4280,2014-03-01,"['soda', 'specialty chocolate', 'margarine']"
2034,2014-06-28,"['UHT-milk', 'shopping bags']"
1165,2015-04-13,"['chocolate', 'pork', 'packaged fruit/vegetables']"
3515,2015-04-21,"['root vegetables', 'pip fruit']"
4516,2015-12-07,"['root vegetables', 'candy']"
1572,2014-03-31,"['berries', 'rolls/buns', 'rice', 'white bread', 'bottled beer', 'frozen dessert']"
3599,2015-05-25,"['turkey', 'flour']"
1628,2015-11-19,"['soda', 'bottled water', 'pastry']"
3442,2014-11-11,"['root vegetables', 'citrus fruit']"
2165,2015-06-17,"['soda', 'pastry']"
1407,2014-09-10,"['white bread', 'domestic eggs']"
1542,2014-12-08,"['popcorn', 'hamburger meat']"
4955,2014-12-10,"['white bread', 'processed cheese']"
2198,2014-08-10,"['chicken', 'cream']"
1053,2014-05-23,"['whole milk', 'sugar']"
2788,2014-08-10,"['rolls/buns', 'salty snack']"
1134,2014-02-18,"['newspapers', 'cream cheese ']"
1882,2015-07-09,"['root vegetables', 'chicken']"
2269,2015-09-20,"['berries', 'rolls/buns']"
2540,2014-12-16,"['whole milk', 'canned beer']"
1768,2015-09-04,"['root vegetables', 'sausage']"
2225,2014-09-29,"['waffles', 'rolls/buns']"
3604,2014-08-12,"['root vegetables', 'pip fruit']"
2434,2015-06-06,"['beef', 'pastry']"
1877,2014-06-16,"['whipped/sour cream', 'cake bar']"
2194,2015-01-09,"['soda', 'napkins', 'dessert', 'UHT-milk']"
3737,2015-05-05,"['whole milk', 'pudding powder', 'pot plants', 'pastry', 'yogurt', 'flower (seeds)']"
2561,2015-08-19,"['white wine', 'sausage']"
3782,2014-05-14,"['butter', 'whole milk', 'domestic eggs']"
2008,2015-08-30,"['mayonnaise', 'domestic eggs']"
1604,2015-08-18,"['sausage', 'margarine']"
3814,2014-10-22,"['domestic eggs', 'bottled water']"
4268,2015-04-16,"['nuts/prunes', 'white bread']"
1761,2015-08-09,"['napkins', 'rolls/buns', 'cream cheese ', 'shopping bags']"
3344,2014-01-21,"['bottled water', 'canned beer']"
4433,2015-03-25,"['sausage', 'tea']"
3766,2015-11-08,"['pork', 'shopping bags']"
1144,2014-04-08,"['root vegetables', 'coffee']"
3809,2015-03-24,"['soda', 'ham']"
4694,2015-07-29,"['whole milk', 'ice cream']"
1263,2014-05-11,"['citrus fruit', 'other vegetables']"
4104,2015-06-12,"['other vegetables', 'pork']"
3363,2015-12-29,"['margarine', 'pork']"
4952,2014-10-02,"['whole milk', 'meat']"
1353,2015-02-09,"['pork', 'bottled water', 'instant coffee', 'beef', 'flour', 'salty snack']"
3894,2015-11-06,"['finished products', 'other vegetables']"
1033,2014-04-18,"['fruit/vegetable juice', 'dessert']"
2171,2015-03-31,['rolls/buns']
2580,2015-10-24,"['yogurt', 'tropical fruit']"
4251,2015-12-21,"['soda', 'root vegetables']"
3117,2014-01-09,"['berries', 'domestic eggs']"
1626,2015-02-18,"['chewing gum', 'pastry']"
4614,2014-12-25,"['sugar', 'salty snack']"
4015,2015-02-20,"['soft cheese', 'yogurt', 'other vegetables', 'salt']"
3526,2015-06-02,"['coffee', 'beef']"
2562,2014-07-13,"['other vegetables', 'meat spreads']"
3881,2014-06-04,"['specialty chocolate', 'waffles', 'beverages']"
1278,2015-12-09,"['bottled water', 'frozen vegetables', 'ice cream', 'other vegetables', 'butter', 'cookware', 'canned beer']"
1929,2014-11-10,"['berries', 'pastry']"
4736,2014-04-25,"['seasonal products', 'pastry']"
4003,2015-12-23,"['citrus fruit', 'pork']"
4596,2015-04-08,"['whole milk', 'hamburger meat']"
1826,2014-12-19,"['soda', 'sausage']"
1954,2015-08-06,"['pork', 'onions', 'whole milk', 'bottled beer', 'canned fish', 'shopping bags', 'canned beer']"
4711,2014-06-21,"['whole milk', 'domestic eggs']"
1584,2015-07-10,"['long life bakery product', 'onions', 'hygiene articles', 'sugar', 'yogurt']"
1137,2015-09-26,"['whole milk', 'other vegetables', 'sugar']"
4542,2014-12-05,"['other vegetables', 'soap']"
1861,2015-08-12,"['citrus fruit', 'roll products ']"
2652,2015-12-26,"['soda', 'chicken', 'candy', 'whole milk', 'pip fruit', 'margarine', 'pastry']"
3061,2015-08-17,"['whole milk', 'sausage']"
1062,2015-04-16,"['whole milk', 'tropical fruit', 'long life bakery product', 'other vegetables']"
3386,2014-03-18,"['pasta', 'fruit/vegetable juice']"
2070,2014-04-13,"['skin care', 'oil']"
3098,2015-09-04,"['sausage', 'bottled water']"
4657,2014-09-21,"['rolls/buns', 'flour', 'processed cheese', 'oil']"
3810,2014-07-21,"['margarine', 'soft cheese', 'yogurt']"
4840,2014-04-15,"['whole milk', 'house keeping products', 'margarine', 'canned beer']"
1814,2015-01-22,"['root vegetables', 'pip fruit']"
3518,2015-10-26,"['beef', 'pastry']"
2232,2015-05-06,"['whole milk', 'soft cheese', 'citrus fruit', 'other vegetables', 'bottled beer']"
2133,2014-05-24,"['other vegetables', 'bottled water', 'cat food']"
2155,2014-11-11,"['salad dressing', 'frozen vegetables']"
3472,2015-02-06,"['chocolate', 'whole milk', 'citrus fruit']"
4649,2014-01-06,"['soda', 'other vegetables']"
1751,2014-02-27,"['newspapers', 'yogurt']"
3417,2015-12-15,"['sliced cheese', 'tropical fruit', 'bottled water', 'sugar', 'pastry', 'sauces']"
3095,2015-10-13,"['bottled beer', 'whole milk', 'citrus fruit']"
2174,2014-01-05,"['domestic eggs', 'bottled water', 'brown bread']"
1797,2014-07-26,"['bottled beer', 'sausage', 'detergent']"
4714,2014-06-20,"['bottled water', 'misc. beverages']"
4951,2014-10-27,"['root vegetables', 'cream']"
1742,2015-12-12,"['sausage', 'detergent', 'salty snack']"
1904,2015-04-18,"['whole milk', 'yogurt']"
3997,2015-10-12,"['bottled beer', 'pork']"
3266,2014-09-06,"['brown bread', 'misc. beverages']"
2563,2015-08-03,"['ham', 'whole milk', 'detergent', 'pip fruit']"
4038,2014-06-23,"['yogurt', 'canned beer']"
4884,2014-01-30,"['coffee', 'other vegetables']"
2404,2015-02-10,"['beef', 'yogurt']"
3419,2015-08-20,"['root vegetables', 'cream cheese ', 'onions', 'soap']"
2804,2015-01-18,"['other vegetables', 'canned beer']"
2114,2015-05-24,"['soups', 'frankfurter']"
4410,2014-05-24,"['rolls/buns', 'candy', 'onions']"
4097,2014-05-18,"['butter', 'condensed milk']"
2843,2014-04-14,"['canned vegetables', 'rolls/buns']"
3307,2015-10-06,"['chocolate', 'yogurt', 'citrus fruit', 'specialty bar']"
4508,2015-06-15,"['soda', 'candy']"
2432,2014-02-25,"['brandy', 'domestic eggs']"
2496,2014-11-26,"['UHT-milk', 'zwieback']"
3400,2015-03-04,"['soda', 'brown bread', 'whole milk', 'rolls/buns', 'dishes', 'pip fruit', 'bottled beer', 'hard cheese']"
3250,2014-10-19,"['soda', 'root vegetables']"
4515,2014-04-16,"['tropical fruit', 'yogurt']"
4544,2014-10-29,"['cake bar', 'canned beer']"
3957,2015-02-15,"['whole milk', 'fruit/vegetable juice', 'frozen potato products']"
2997,2014-02-09,"['yogurt', 'bottled water']"
2306,2014-12-13,"['whole milk', 'white bread', 'newspapers']"
3345,2015-09-30,"['soda', 'whole milk']"
1281,2015-02-11,"['coffee', 'newspapers', 'tropical fruit']"
3122,2015-10-31,"['bottled beer', 'chicken']"
3360,2014-08-30,"['soda', 'whipped/sour cream', 'butter milk']"
3582,2014-04-08,"['whole milk', 'fruit/vegetable juice']"
1524,2015-08-06,"['UHT-milk', 'waffles', 'cream cheese ']"
1098,2015-05-07,"['napkins', 'rolls/buns', 'canned beer']"
2795,2014-06-27,"['soda', 'whole milk', 'fruit/vegetable juice']"
3304,2014-11-15,"['bottled beer', 'white bread']"
1061,2014-07-31,"['hard cheese', 'whipped/sour cream']"
2617,2015-01-03,"['soda', 'pastry']"
4729,2014-03-22,"['butter', 'whole milk']"
4475,2015-04-03,"['other vegetables', 'misc. beverages']"
4017,2015-08-13,['pork']
4495,2015-04-08,"['soda', 'domestic eggs', 'frankfurter', 'sparkling wine', 'white bread', 'other vegetables', 'rubbing alcohol', 'yogurt']"
1682,2014-09-10,"['berries', 'yogurt']"
3315,2015-09-12,"['coffee', 'whole milk', 'onions', 'canned beer']"
3586,2014-10-27,"['newspapers', 'rolls/buns']"
1153,2014-08-19,"['chicken', 'cake bar']"
1434,2014-11-28,"['chicken', 'condensed milk']"
2492,2015-04-10,"['frozen vegetables', 'frankfurter']"
1597,2014-10-12,"['UHT-milk', 'whole milk']"
3661,2015-06-17,"['butter', 'whole milk']"
3453,2015-12-16,"['frozen vegetables', 'chewing gum']"
4991,2014-05-19,"['root vegetables', 'shopping bags']"
2054,2014-11-21,"['yogurt', 'shopping bags', 'chewing gum']"
4524,2015-07-05,"['butter', 'grapes']"
1740,2014-10-30,"['whole milk', 'domestic eggs', 'napkins']"
4944,2014-01-20,"['organic sausage', 'white bread', 'salty snack']"
3595,2015-03-21,"['waffles', 'cream cheese ', 'dessert']"
2399,2015-01-21,"['margarine', 'pastry']"
4876,2014-03-25,"['whipped/sour cream', 'brown bread']"
3479,2014-06-07,"['turkey', 'long life bakery product']"
4194,2015-02-07,"['hygiene articles', 'cream cheese ', 'bottled water', 'pip fruit']"
1946,2014-11-14,"['dessert', 'shopping bags']"
3213,2014-07-02,"['soda', 'hard cheese', 'chocolate marshmallow']"
4065,2014-10-12,"['semi-finished bread', 'bottled water']"
1653,2014-05-29,"['whole milk', 'margarine', 'long life bakery product']"
2784,2014-12-24,"['cling film/bags', 'misc. beverages']"
2004,2015-08-21,"['mustard', 'yogurt', 'other vegetables', 'hamburger meat']"
4137,2014-09-14,"['napkins', 'other vegetables']"
1228,2015-02-23,"['bottled beer', 'photo/film', 'beverages']"
1566,2015-06-05,"['whole milk', 'yogurt', 'shopping bags']"
4967,2014-11-05,"['soda', 'chewing gum']"
3712,2014-08-14,"['male cosmetics', 'canned beer']"
1020,2015-10-13,"['frozen fish', 'rolls/buns', 'spices', 'canned beer']"
2453,2014-05-07,"['specialty cheese', 'sausage']"
4211,2014-04-03,"['bottled beer', 'whole milk', 'napkins']"
4697,2015-01-09,"['whole milk', 'other vegetables']"
4455,2015-01-04,"['soda', 'citrus fruit']"
1738,2014-08-10,"['whole milk', 'liquor (appetizer)']"
1231,2014-09-29,"['margarine', 'yogurt']"
2230,2014-07-24,"['soda', 'sausage', 'cooking chocolate', 'roll products ']"
2028,2014-10-26,"['specialty bar', 'canned beer']"
2590,2014-08-27,"['snack products', 'tropical fruit']"
4440,2015-12-01,"['root vegetables', 'sparkling wine']"
1384,2014-02-22,"['soda', 'misc. beverages']"
3746,2014-04-05,"['chicken', 'spread cheese']"
1771,2015-03-23,"['sausage', 'frankfurter']"
3660,2014-09-21,"['coffee', 'candy', 'yogurt', 'rolls/buns']"
4711,2015-09-17,"['napkins', 'frankfurter']"
4804,2014-11-26,"['bottled beer', 'butter milk']"
3422,2014-07-27,"['root vegetables', 'pastry']"
4538,2015-11-28,"['liquor (appetizer)', 'sausage']"
2925,2014-08-25,"['female sanitary products', 'salt']"
